star_age  Teff  log_g  feh  Mag_bol  Flux_bol  Interp_rad  B  I  J  M  R  U  V
   6.746545E+04   1.097829E+04   3.071934E+00  -1.274053E+00    7.917130E+00   6.810012E-04   7.667894E-02  -3.140881E+00  -3.023400E+00  -2.965878E+00  -2.919569E+00  -3.046781E+00  -3.414986E+00  -3.066567E+00
   6.939653E+04   1.126206E+04   3.106807E+00  -1.274053E+00    7.893559E+00   6.959472E-04   7.828689E-02  -3.111292E+00  -2.977748E+00  -2.912714E+00  -2.857629E+00  -3.008313E+00  -3.425198E+00  -3.031821E+00
   7.148490E+04   1.156999E+04   3.144166E+00  -1.274053E+00    7.869903E+00   7.112768E-04   8.066026E-02  -3.077737E+00  -2.927557E+00  -2.854858E+00  -2.790837E+00  -2.965475E+00  -3.432094E+00  -2.992899E+00
   7.340336E+04   1.185524E+04   3.177772E+00  -1.274053E+00    7.848263E+00   7.255956E-04   8.331681E-02  -3.046849E+00  -2.881966E+00  -2.802588E+00  -2.730718E+00  -2.926314E+00  -3.436409E+00  -2.957235E+00
   7.526067E+04   1.213215E+04   3.209863E+00  -1.274053E+00    7.828337E+00   7.390356E-04   8.625884E-02  -3.016304E+00  -2.837683E+00  -2.752151E+00  -2.673005E+00  -2.887960E+00  -3.438023E+00  -2.922194E+00
   7.710575E+04   1.240743E+04   3.241362E+00  -1.274053E+00    7.809760E+00   7.517891E-04   8.947988E-02  -2.985237E+00  -2.793418E+00  -2.702056E+00  -2.615981E+00  -2.849299E+00  -3.437074E+00  -2.886759E+00
   7.920969E+04   1.271966E+04   3.277062E+00  -1.274053E+00    7.791187E+00   7.647601E-04   8.752675E-02  -2.948114E+00  -2.741912E+00  -2.644237E+00  -2.550632E+00  -2.803832E+00  -3.432121E+00  -2.844859E+00
   8.148527E+04   1.305638E+04   3.315102E+00  -1.274053E+00    7.771396E+00   7.788279E-04   8.391319E-02  -2.907299E+00  -2.685967E+00  -2.581804E+00  -2.480348E+00  -2.754111E+00  -3.424020E+00  -2.798953E+00
   8.360638E+04   1.337098E+04   3.349680E+00  -1.274053E+00    7.752209E+00   7.927140E-04   8.148590E-02  -2.869852E+00  -2.634787E+00  -2.524831E+00  -2.416253E+00  -2.708493E+00  -3.415527E+00  -2.756848E+00
   8.568052E+04   1.367774E+04   3.382865E+00  -1.274053E+00    7.739169E+00   8.022922E-04   7.917901E-02  -2.832735E+00  -2.585119E+00  -2.469808E+00  -2.354581E+00  -2.663920E+00  -3.404046E+00  -2.715494E+00
   8.800817E+04   1.401877E+04   3.419639E+00  -1.274053E+00    7.725594E+00   8.123861E-04   7.701257E-02  -2.790252E+00  -2.529099E+00  -2.408067E+00  -2.285647E+00  -2.613338E+00  -3.388615E+00  -2.668421E+00
   9.051071E+04   1.438286E+04   3.458371E+00  -1.274053E+00    7.711078E+00   8.233203E-04   7.622053E-02  -2.744664E+00  -2.469393E+00  -2.342484E+00  -2.212536E+00  -2.559218E+00  -3.370689E+00  -2.618006E+00
   9.286327E+04   1.472451E+04   3.493738E+00  -1.274053E+00    7.697864E+00   8.334018E-04   7.555877E-02  -2.702809E+00  -2.414743E+00  -2.282539E+00  -2.145722E+00  -2.509582E+00  -3.353397E+00  -2.571755E+00
   9.517784E+04   1.505847E+04   3.527740E+00  -1.274053E+00    7.685161E+00   8.432098E-04   7.553027E-02  -2.662142E+00  -2.361939E+00  -2.224733E+00  -2.081423E+00  -2.461496E+00  -3.335643E+00  -2.526898E+00
   9.776467E+04   1.542697E+04   3.565067E+00  -1.274053E+00    7.673515E+00   8.523031E-04   7.698129E-02  -2.616312E+00  -2.303172E+00  -2.160646E+00  -2.010491E+00  -2.407726E+00  -3.313803E+00  -2.476596E+00
   1.005446E+05   1.581888E+04   3.604175E+00  -1.274053E+00    7.662508E+00   8.609874E-04   7.824147E-02  -2.567530E+00  -2.241140E+00  -2.093166E+00  -1.935984E+00  -2.350784E+00  -3.289291E+00  -2.423224E+00
   1.031846E+05   1.618911E+04   3.640123E+00  -1.274053E+00    7.651484E+00   8.697743E-04   8.046350E-02  -2.522865E+00  -2.184405E+00  -2.031438E+00  -1.867693E+00  -2.298682E+00  -3.266937E+00  -2.374369E+00
   1.057992E+05   1.655227E+04   3.674774E+00  -1.274053E+00    7.641896E+00   8.774888E-04   8.358830E-02  -2.479291E+00  -2.129425E+00  -1.971737E+00  -1.801705E+00  -2.248064E+00  -3.244078E+00  -2.326832E+00
   1.087123E+05   1.695069E+04   3.712515E+00  -1.274053E+00    7.632833E+00   8.848441E-04   8.648754E-02  -2.431068E+00  -2.069133E+00  -1.906428E+00  -1.729610E+00  -2.192382E+00  -3.217898E+00  -2.274411E+00
   1.118421E+05   1.737308E+04   3.751880E+00  -1.274053E+00    7.624070E+00   8.920149E-04   9.055038E-02  -2.380335E+00  -2.006115E+00  -1.838276E+00  -1.654374E+00  -2.134051E+00  -3.189759E+00  -2.219395E+00
   1.148411E+05   1.777458E+04   3.788273E+00  -1.274053E+00    7.615904E+00   8.987488E-04   8.653957E-02  -2.333495E+00  -1.948047E+00  -1.775497E+00  -1.585009E+00  -2.080252E+00  -3.163514E+00  -2.168620E+00
   1.181165E+05   1.820566E+04   3.826931E+00  -1.274053E+00    7.608048E+00   9.052753E-04   8.300688E-02  -2.283197E+00  -1.886135E+00  -1.708684E+00  -1.511331E+00  -2.022744E+00  -3.134659E+00  -2.114243E+00
   1.216021E+05   1.865758E+04   3.866726E+00  -1.274053E+00    7.601104E+00   9.110838E-04   8.023192E-02  -2.231112E+00  -1.822368E+00  -1.639961E+00  -1.435658E+00  -1.963383E+00  -3.104210E+00  -2.058018E+00
   1.249468E+05   1.908680E+04   3.903478E+00  -1.274053E+00    7.593856E+00   9.171867E-04   7.777279E-02  -2.183226E+00  -1.763757E+00  -1.576796E+00  -1.365913E+00  -1.908796E+00  -3.076040E+00  -2.006315E+00
   1.285914E+05   1.954554E+04   3.942314E+00  -1.274053E+00    7.587731E+00   9.223753E-04   7.681852E-02  -2.132117E+00  -1.701589E+00  -1.509925E+00  -1.292039E+00  -1.850751E+00  -3.045211E+00  -1.951233E+00
   1.324692E+05   2.002476E+04   3.982170E+00  -1.274053E+00    7.581910E+00   9.273340E-04   7.540198E-02  -2.079431E+00  -1.637719E+00  -1.441314E+00  -1.216162E+00  -1.791025E+00  -3.012756E+00  -1.894509E+00
   1.362103E+05   2.048022E+04   4.019066E+00  -1.274053E+00    7.576292E+00   9.321446E-04   7.611604E-02  -2.030889E+00  -1.578853E+00  -1.378119E+00  -1.146116E+00  -1.735959E+00  -2.982603E+00  -1.842217E+00
   1.402881E+05   2.096379E+04   4.057904E+00  -1.274053E+00    7.571850E+00   9.359661E-04   7.620486E-02  -1.979219E+00  -1.516545E+00  -1.311363E+00  -1.072106E+00  -1.677557E+00  -2.949604E+00  -1.786678E+00
   1.446395E+05   2.146532E+04   4.097668E+00  -1.274053E+00    7.568317E+00   9.390165E-04   7.844846E-02  -1.925975E+00  -1.452548E+00  -1.242875E+00  -9.961381E-01  -1.617502E+00  -2.914818E+00  -1.729532E+00
   1.488785E+05   2.194054E+04   4.134629E+00  -1.274053E+00    7.565464E+00   9.414868E-04   7.999431E-02  -1.876433E+00  -1.393115E+00  -1.179308E+00  -9.254649E-01  -1.561684E+00  -2.881986E+00  -1.676396E+00
   1.535183E+05   2.244046E+04   4.173410E+00  -1.274053E+00    7.564290E+00   9.425059E-04   8.345674E-02  -1.823796E+00  -1.330327E+00  -1.112277E+00  -8.507206E-01  -1.502608E+00  -2.846215E+00  -1.620077E+00
   1.588928E+05   2.299356E+04   4.216250E+00  -1.274053E+00    7.565434E+00   9.415133E-04   8.685065E-02  -1.764750E+00  -1.260390E+00  -1.037777E+00  -7.676710E-01  -1.436640E+00  -2.804963E+00  -1.557075E+00
   1.644102E+05   2.354044E+04   4.257766E+00  -1.274053E+00    7.566926E+00   9.402202E-04   9.009563E-02  -1.707639E+00  -1.192851E+00  -9.658293E-01  -6.873337E-01  -1.372888E+00  -2.764726E+00  -1.496164E+00
   1.697490E+05   2.405175E+04   4.295697E+00  -1.274053E+00    7.568183E+00   9.391325E-04   8.569295E-02  -1.655804E+00  -1.131531E+00  -9.004805E-01  -6.142558E-01  -1.314995E+00  -2.728080E+00  -1.440854E+00
   1.755461E+05   2.457944E+04   4.334666E+00  -1.274053E+00    7.571176E+00   9.365474E-04   8.275067E-02  -1.602050E+00  -1.068262E+00  -8.331561E-01  -5.391009E-01  -1.255144E+00  -2.689356E+00  -1.383597E+00
   1.822263E+05   2.513975E+04   4.376484E+00  -1.274053E+00    7.577526E+00   9.310858E-04   7.932046E-02  -1.543251E+00  -9.996036E-01  -7.602830E-01  -4.581364E-01  -1.190014E+00  -2.645916E+00  -1.321166E+00
   1.896500E+05   2.566688E+04   4.418150E+00  -1.274053E+00    7.591410E+00   9.192551E-04   7.740644E-02  -1.481518E+00  -9.288609E-01  -6.856614E-01  -3.761065E-01  -1.122490E+00  -2.598064E+00  -1.256120E+00
   1.979143E+05   2.606497E+04   4.457232E+00  -1.274053E+00    7.622042E+00   8.936820E-04   7.581277E-02  -1.415221E+00  -8.559474E-01  -6.098907E-01  -2.949694E-01  -1.051968E+00  -2.541755E+00  -1.187466E+00
   2.074961E+05   2.624927E+04   4.492492E+00  -1.274053E+00    7.679521E+00   8.476010E-04   7.552119E-02  -1.340750E+00  -7.786178E-01  -5.313154E-01  -2.140059E-01  -9.757581E-01  -2.471446E+00  -1.112157E+00
   2.189942E+05   2.619556E+04   4.522132E+00  -1.274053E+00    7.762589E+00   7.851711E-04   7.556282E-02  -1.260891E+00  -6.999871E-01  -4.531912E-01  -1.366307E-01  -8.968761E-01  -2.389538E+00  -1.033117E+00
   2.327920E+05   2.597951E+04   4.543407E+00  -1.274053E+00    7.851963E+00   7.231275E-04   7.581571E-02  -1.188865E+00  -6.319634E-01  -3.868610E-01  -7.321240E-02  -8.276510E-01  -2.311281E+00  -9.629964E-01
   2.493493E+05   2.573386E+04   4.555371E+00  -1.274053E+00    7.923337E+00   6.771191E-04   7.634040E-02  -1.138040E+00  -5.856044E-01  -3.423999E-01  -3.213167E-02  -7.798858E-01  -2.253528E+00  -9.141730E-01
   2.692181E+05   2.554812E+04   4.559525E+00  -1.274053E+00    7.965271E+00   6.514660E-04   7.686757E-02  -1.112066E+00  -5.629707E-01  -3.211915E-01  -1.353067E-02  -7.561701E-01  -2.222369E+00  -8.896410E-01
   2.930606E+05   2.543701E+04   4.558917E+00  -1.274053E+00    7.982720E+00   6.410795E-04   7.680906E-02  -1.104375E+00  -5.572537E-01  -3.163212E-01  -1.023564E-02  -7.497952E-01  -2.211607E+00  -8.827672E-01
   3.216717E+05   2.537336E+04   4.556292E+00  -1.274053E+00    7.987059E+00   6.385226E-04   7.657469E-02  -1.105744E+00  -5.597312E-01  -3.192781E-01  -1.409758E-02  -7.518893E-01  -2.211243E+00  -8.845686E-01
   3.560049E+05   2.532880E+04   4.553141E+00  -1.274053E+00    7.986830E+00   6.386575E-04   7.638991E-02  -1.110032E+00  -5.647837E-01  -3.246627E-01  -2.011643E-02  -7.566699E-01  -2.214336E+00  -8.891403E-01
   3.972048E+05   2.528928E+04   4.549971E+00  -1.274053E+00    7.985699E+00   6.393229E-04   7.623021E-02  -1.114786E+00  -5.702120E-01  -3.303851E-01  -2.640188E-02  -7.618557E-01  -2.218032E+00  -8.941394E-01
   4.466447E+05   2.525058E+04   4.546858E+00  -1.274053E+00    7.984585E+00   6.399794E-04   7.608761E-02  -1.119457E+00  -5.755452E-01  -3.360066E-01  -3.257594E-02  -7.669507E-01  -2.221664E+00  -8.990513E-01
   5.059725E+05   2.521230E+04   4.543790E+00  -1.274053E+00    7.983520E+00   6.406077E-04   7.596056E-02  -1.124046E+00  -5.807918E-01  -3.415390E-01  -3.865545E-02  -7.719613E-01  -2.225223E+00  -9.038803E-01
   5.771659E+05   2.517475E+04   4.540751E+00  -1.274053E+00    7.982418E+00   6.412581E-04   7.584860E-02  -1.128615E+00  -5.860064E-01  -3.470342E-01  -4.468824E-02  -7.769436E-01  -2.228777E+00  -9.086840E-01
   6.625980E+05   2.513835E+04   4.537743E+00  -1.274053E+00    7.981205E+00   6.419749E-04   7.575153E-02  -1.133199E+00  -5.912174E-01  -3.525177E-01  -5.069328E-02  -7.819287E-01  -2.232375E+00  -9.134954E-01
   7.651166E+05   2.510344E+04   4.534767E+00  -1.274053E+00    7.979826E+00   6.427910E-04   7.566874E-02  -1.137823E+00  -5.964427E-01  -3.580044E-01  -5.668060E-02  -7.869366E-01  -2.236052E+00  -9.183361E-01
   8.881388E+05   2.507025E+04   4.531817E+00  -1.274053E+00    7.978222E+00   6.437409E-04   7.559917E-02  -1.142522E+00  -6.017142E-01  -3.635243E-01  -6.267659E-02  -7.920006E-01  -2.239850E+00  -9.232403E-01
   1.035765E+06   2.503932E+04   4.528900E+00  -1.274053E+00    7.976320E+00   6.448695E-04   7.554193E-02  -1.147322E+00  -6.070471E-01  -3.690886E-01  -6.868459E-02  -7.971394E-01  -2.243811E+00  -9.282295E-01
   1.212917E+06   2.501087E+04   4.526004E+00  -1.274053E+00    7.974046E+00   6.462217E-04   7.549544E-02  -1.152275E+00  -6.124896E-01  -3.747434E-01  -7.474734E-02  -8.024026E-01  -2.247996E+00  -9.333542E-01
   1.425500E+06   2.498492E+04   4.523097E+00  -1.274053E+00    7.971317E+00   6.478481E-04   7.545796E-02  -1.157464E+00  -6.181225E-01  -3.805692E-01  -8.094497E-02  -8.078710E-01  -2.252487E+00  -9.386952E-01
   1.680599E+06   2.496155E+04   4.520141E+00  -1.274053E+00    7.968017E+00   6.498204E-04   7.542791E-02  -1.162996E+00  -6.240508E-01  -3.866701E-01  -8.738058E-02  -8.136504E-01  -2.257397E+00  -9.443589E-01
   1.986717E+06   2.494077E+04   4.517086E+00  -1.274053E+00    7.964019E+00   6.522173E-04   7.540397E-02  -1.168996E+00  -6.303995E-01  -3.931707E-01  -9.417833E-02  -8.198657E-01  -2.262854E+00  -9.504701E-01
   2.354060E+06   2.492264E+04   4.513875E+00  -1.274053E+00    7.959171E+00   6.551361E-04   7.538520E-02  -1.175616E+00  -6.373172E-01  -4.002189E-01  -1.014853E-01  -8.266658E-01  -2.269010E+00  -9.571779E-01
   2.794871E+06   2.490655E+04   4.510395E+00  -1.274053E+00    7.953295E+00   6.586917E-04   7.537122E-02  -1.183090E+00  -6.450500E-01  -4.080652E-01  -1.095601E-01  -8.342929E-01  -2.276087E+00  -9.647212E-01
   3.323844E+06   2.489211E+04   4.506527E+00  -1.274053E+00    7.946161E+00   6.630337E-04   7.536277E-02  -1.191689E+00  -6.538729E-01  -4.169872E-01  -1.186861E-01  -8.430195E-01  -2.284345E+00  -9.733706E-01
   3.958611E+06   2.487830E+04   4.502093E+00  -1.274053E+00    7.937504E+00   6.683414E-04   7.536236E-02  -1.201778E+00  -6.641682E-01  -4.273745E-01  -1.292671E-01  -8.532212E-01  -2.294124E+00  -9.834965E-01
   4.720333E+06   2.486418E+04   4.496886E+00  -1.274053E+00    7.926970E+00   6.748574E-04   7.537492E-02  -1.213804E+00  -6.763986E-01  -4.396963E-01  -1.417855E-01  -8.653547E-01  -2.305849E+00  -9.955506E-01
   5.634398E+06   2.484856E+04   4.490650E+00  -1.274053E+00    7.914134E+00   6.828833E-04   7.540931E-02  -1.228312E+00  -6.911283E-01  -4.545253E-01  -1.568315E-01  -8.799760E-01  -2.320034E+00  -1.010083E+00
   6.731277E+06   2.482945E+04   4.483033E+00  -1.274053E+00    7.898458E+00   6.928140E-04   7.548130E-02  -1.246032E+00  -7.091186E-01  -4.726368E-01  -1.752084E-01  -8.978337E-01  -2.337359E+00  -1.027832E+00
   8.047531E+06   2.480513E+04   4.473605E+00  -1.274053E+00    7.879179E+00   7.052264E-04   7.561673E-02  -1.267904E+00  -7.313398E-01  -4.950133E-01  -1.979235E-01  -9.198865E-01  -2.358722E+00  -1.049747E+00
   9.488880E+06   2.477567E+04   4.462871E+00  -1.274053E+00    7.857538E+00   7.194235E-04   7.583452E-02  -1.292657E+00  -7.565235E-01  -5.203875E-01  -2.237094E-01  -9.448675E-01  -2.382844E+00  -1.074563E+00
   1.072500E+07   2.474784E+04   4.453318E+00  -1.274053E+00    7.838565E+00   7.321060E-04   7.608571E-02  -1.314549E+00  -7.788294E-01  -5.428755E-01  -2.465878E-01  -9.669827E-01  -2.404127E+00  -1.096523E+00
   1.185337E+07   2.471973E+04   4.444261E+00  -1.274053E+00    7.820886E+00   7.441243E-04   7.637449E-02  -1.335154E+00  -7.998601E-01  -5.640923E-01  -2.682006E-01  -9.878216E-01  -2.424102E+00  -1.117208E+00
   1.291597E+07   2.469084E+04   4.435425E+00  -1.274053E+00    7.803900E+00   7.558577E-04   7.670372E-02  -1.355130E+00  -8.202790E-01  -5.847044E-01  -2.892211E-01  -1.008044E+00  -2.443421E+00  -1.137273E+00
   1.393216E+07   2.466082E+04   4.426685E+00  -1.274053E+00    7.787358E+00   7.674617E-04   7.707575E-02  -1.374765E+00  -8.403791E-01  -6.050070E-01  -3.099495E-01  -1.027941E+00  -2.462360E+00  -1.157008E+00
   1.491287E+07   2.462945E+04   4.417953E+00  -1.274053E+00    7.771078E+00   7.790559E-04   7.749343E-02  -1.394261E+00  -8.603679E-01  -6.252089E-01  -3.305977E-01  -1.047718E+00  -2.481123E+00  -1.176616E+00
   1.586372E+07   2.459659E+04   4.409197E+00  -1.274053E+00    7.755009E+00   7.906718E-04   7.795850E-02  -1.413689E+00  -8.803155E-01  -6.453814E-01  -3.512391E-01  -1.067444E+00  -2.499770E+00  -1.196166E+00
   1.678772E+07   2.456226E+04   4.400399E+00  -1.274053E+00    7.739102E+00   8.023411E-04   7.847224E-02  -1.433095E+00  -9.002709E-01  -6.655733E-01  -3.719224E-01  -1.087168E+00  -2.518354E+00  -1.215707E+00
   1.768701E+07   2.452633E+04   4.391538E+00  -1.274053E+00    7.723327E+00   8.140838E-04   7.903661E-02  -1.452524E+00  -9.202788E-01  -6.858301E-01  -3.926949E-01  -1.106934E+00  -2.536913E+00  -1.235282E+00
   1.856280E+07   2.448883E+04   4.382618E+00  -1.274053E+00    7.707693E+00   8.258912E-04   7.958713E-02  -1.471965E+00  -9.403282E-01  -7.061408E-01  -4.135451E-01  -1.126731E+00  -2.555437E+00  -1.254881E+00
   1.941601E+07   2.445013E+04   4.373650E+00  -1.274053E+00    7.692163E+00   8.377890E-04   8.002958E-02  -1.491423E+00  -9.604179E-01  -7.265013E-01  -4.344639E-01  -1.146561E+00  -2.573942E+00  -1.274507E+00
   2.024886E+07   2.440974E+04   4.364599E+00  -1.274053E+00    7.676735E+00   8.497790E-04   8.051982E-02  -1.510946E+00  -9.806052E-01  -7.469727E-01  -4.555191E-01  -1.166477E+00  -2.592464E+00  -1.294210E+00
   2.106259E+07   2.436753E+04   4.355449E+00  -1.274053E+00    7.661399E+00   8.618677E-04   8.106007E-02  -1.530561E+00  -1.000919E+00  -7.675851E-01  -4.767434E-01  -1.186507E+00  -2.611023E+00  -1.314019E+00
   2.185652E+07   2.432357E+04   4.346212E+00  -1.274053E+00    7.646172E+00   8.740396E-04   8.165118E-02  -1.550243E+00  -1.021334E+00  -7.883117E-01  -4.981084E-01  -1.206627E+00  -2.629597E+00  -1.333907E+00
   2.263041E+07   2.427794E+04   4.336897E+00  -1.274053E+00    7.631069E+00   8.862826E-04   8.229389E-02  -1.569974E+00  -1.041829E+00  -8.091334E-01  -5.195944E-01  -1.226816E+00  -2.648170E+00  -1.353857E+00
   2.338465E+07   2.423094E+04   4.327522E+00  -1.274053E+00    7.616078E+00   8.986048E-04   8.298836E-02  -1.589737E+00  -1.062385E+00  -8.300257E-01  -5.411721E-01  -1.247055E+00  -2.666732E+00  -1.373850E+00
   2.412068E+07   2.418235E+04   4.318067E+00  -1.274053E+00    7.601194E+00   9.110088E-04   8.373661E-02  -1.609561E+00  -1.083032E+00  -8.510230E-01  -5.628792E-01  -1.267375E+00  -2.685305E+00  -1.393915E+00
   2.483990E+07   2.413192E+04   4.308493E+00  -1.274053E+00    7.586368E+00   9.235335E-04   8.454289E-02  -1.629520E+00  -1.103851E+00  -8.722071E-01  -5.848015E-01  -1.287854E+00  -2.703954E+00  -1.414129E+00
   2.554201E+07   2.407988E+04   4.298826E+00  -1.274053E+00    7.571626E+00   9.361587E-04   8.540640E-02  -1.649568E+00  -1.124792E+00  -8.935267E-01  -6.068842E-01  -1.308442E+00  -2.722639E+00  -1.434445E+00
   2.622710E+07   2.402574E+04   4.289047E+00  -1.274053E+00    7.557014E+00   9.488432E-04   8.632971E-02  -1.669707E+00  -1.145865E+00  -9.149966E-01  -6.291494E-01  -1.329149E+00  -2.741343E+00  -1.454867E+00
   2.689488E+07   2.396989E+04   4.279179E+00  -1.274053E+00    7.542523E+00   9.615918E-04   8.731182E-02  -1.689906E+00  -1.167035E+00  -9.365784E-01  -6.515536E-01  -1.349939E+00  -2.760046E+00  -1.475363E+00
   2.754503E+07   2.391280E+04   4.269261E+00  -1.274053E+00    7.528148E+00   9.744078E-04   8.834930E-02  -1.710117E+00  -1.188245E+00  -9.582105E-01  -6.740297E-01  -1.370759E+00  -2.778721E+00  -1.495882E+00
   2.817956E+07   2.385381E+04   4.259238E+00  -1.274053E+00    7.513872E+00   9.873048E-04   8.944832E-02  -1.730424E+00  -1.209589E+00  -9.799927E-01  -6.966874E-01  -1.391700E+00  -2.797432E+00  -1.516512E+00
   2.879948E+07   2.379277E+04   4.249092E+00  -1.274053E+00    7.499681E+00   1.000294E-03   9.041129E-02  -1.750857E+00  -1.231102E+00  -1.001961E+00  -7.195646E-01  -1.412795E+00  -2.816207E+00  -1.537284E+00
   2.940399E+07   2.372989E+04   4.238847E+00  -1.274053E+00    7.485600E+00   1.013351E-03   8.937626E-02  -1.771377E+00  -1.252741E+00  -1.024071E+00  -7.426142E-01  -1.434002E+00  -2.835014E+00  -1.558158E+00
   2.999292E+07   2.366523E+04   4.228507E+00  -1.274053E+00    7.471633E+00   1.026471E-03   8.839067E-02  -1.791976E+00  -1.274498E+00  -1.046312E+00  -7.658247E-01  -1.455312E+00  -2.853844E+00  -1.579126E+00
   3.056668E+07   2.359929E+04   4.218106E+00  -1.274053E+00    7.457774E+00   1.039657E-03   8.746157E-02  -1.812613E+00  -1.296321E+00  -1.068632E+00  -7.891351E-01  -1.476680E+00  -2.872673E+00  -1.600142E+00
   3.112694E+07   2.353126E+04   4.207580E+00  -1.274053E+00    7.444021E+00   1.052911E-03   8.658897E-02  -1.833376E+00  -1.318315E+00  -1.091140E+00  -8.126678E-01  -1.498202E+00  -2.891563E+00  -1.621302E+00
   3.167429E+07   2.346117E+04   4.196924E+00  -1.274053E+00    7.430360E+00   1.066242E-03   8.556860E-02  -1.854277E+00  -1.340492E+00  -1.113848E+00  -8.364339E-01  -1.519891E+00  -2.910523E+00  -1.642616E+00
   3.220787E+07   2.338921E+04   4.186160E+00  -1.274053E+00    7.416813E+00   1.079629E-03   8.443185E-02  -1.875278E+00  -1.362811E+00  -1.136715E+00  -8.603892E-01  -1.541707E+00  -2.929521E+00  -1.664046E+00
   3.272776E+07   2.331597E+04   4.175329E+00  -1.274053E+00    7.403387E+00   1.093063E-03   8.335610E-02  -1.896317E+00  -1.385198E+00  -1.159663E+00  -8.844475E-01  -1.563581E+00  -2.948506E+00  -1.685525E+00
   3.323548E+07   2.324056E+04   4.164343E+00  -1.274053E+00    7.390030E+00   1.106593E-03   8.233816E-02  -1.917536E+00  -1.407814E+00  -1.182859E+00  -9.087889E-01  -1.585665E+00  -2.967589E+00  -1.707202E+00
   3.373149E+07   2.316300E+04   4.153209E+00  -1.274053E+00    7.376764E+00   1.120197E-03   8.138594E-02  -1.938913E+00  -1.430637E+00  -1.206283E+00  -9.333944E-01  -1.607940E+00  -2.986744E+00  -1.729056E+00
   3.421488E+07   2.308355E+04   4.141961E+00  -1.274053E+00    7.363636E+00   1.133824E-03   8.050963E-02  -1.960378E+00  -1.453594E+00  -1.229860E+00  -9.581842E-01  -1.630330E+00  -3.005900E+00  -1.751014E+00
   3.468568E+07   2.300268E+04   4.130629E+00  -1.274053E+00    7.350644E+00   1.147472E-03   7.971839E-02  -1.981885E+00  -1.476630E+00  -1.253532E+00  -9.830948E-01  -1.652787E+00  -3.025021E+00  -1.773029E+00
