star_age  Teff  log_g  metallicity  Mag_bol  Flux_bol  Interp_rad  B  I  J  M  R  U  V
   4.002349E+07   4.081673E+03   1.085892E+00   0.000000E+00    7.250296E+00   1.258582E-03   1.726794E-02  -1.962292E+00  -5.034476E+00  -5.848847E+00  -6.665314E+00  -4.345230E+00  -4.729759E-02  -3.405821E+00
   4.003339E+07   4.082607E+03   1.087156E+00   0.000000E+00    7.252465E+00   1.256071E-03   1.752155E-02  -1.961858E+00  -5.032452E+00  -5.846443E+00  -6.662516E+00  -4.343696E+00  -4.851553E-02  -3.404788E+00
   4.004274E+07   4.083590E+03   1.088507E+00   0.000000E+00    7.254797E+00   1.253375E-03   1.779245E-02  -1.961352E+00  -5.030272E+00  -5.843864E+00  -6.659523E+00  -4.342031E+00  -4.975558E-02  -3.403647E+00
   4.005193E+07   4.084559E+03   1.089842E+00   0.000000E+00    7.257107E+00   1.250712E-03   1.806028E-02  -1.960842E+00  -5.028112E+00  -5.841310E+00  -6.656562E+00  -4.340377E+00  -5.096661E-02  -3.402511E+00
   4.006296E+07   4.085691E+03   1.091405E+00   0.000000E+00    7.259811E+00   1.247601E-03   1.837358E-02  -1.960235E+00  -5.025582E+00  -5.838322E+00  -6.653098E+00  -4.338436E+00  -5.237143E-02  -3.401173E+00
   4.007620E+07   4.086983E+03   1.093178E+00   0.000000E+00    7.262874E+00   1.244086E-03   1.872933E-02  -1.959563E+00  -5.022717E+00  -5.834934E+00  -6.649167E+00  -4.336243E+00  -5.399219E-02  -3.399667E+00
   4.008754E+07   4.088001E+03   1.094570E+00   0.000000E+00    7.265273E+00   1.241340E-03   1.900840E-02  -1.959043E+00  -5.020474E+00  -5.832280E+00  -6.646085E+00  -4.334526E+00  -5.527548E-02  -3.398491E+00
   4.009816E+07   4.088911E+03   1.095800E+00   0.000000E+00    7.267384E+00   1.238929E-03   1.925526E-02  -1.958613E+00  -5.018502E+00  -5.829941E+00  -6.643363E+00  -4.333026E+00  -5.645347E-02  -3.397474E+00
   4.010857E+07   4.089752E+03   1.096942E+00   0.000000E+00    7.269348E+00   1.236690E-03   1.948434E-02  -1.958198E+00  -5.016667E+00  -5.827766E+00  -6.640835E+00  -4.331625E+00  -5.752588E-02  -3.396518E+00
   4.012106E+07   4.090741E+03   1.098287E+00   0.000000E+00    7.271660E+00   1.234059E-03   1.975399E-02  -1.957707E+00  -5.014505E+00  -5.825206E+00  -6.637859E+00  -4.329973E+00  -5.878377E-02  -3.395389E+00
   4.013604E+07   4.091914E+03   1.099886E+00   0.000000E+00    7.274415E+00   1.230932E-03   2.007474E-02  -1.957109E+00  -5.011928E+00  -5.822158E+00  -6.634318E+00  -4.327999E+00  -6.026278E-02  -3.394035E+00
   4.014880E+07   4.092885E+03   1.101205E+00   0.000000E+00    7.276683E+00   1.228363E-03   2.033930E-02  -1.956625E+00  -5.009807E+00  -5.819646E+00  -6.631398E+00  -4.326376E+00  -6.149620E-02  -3.392925E+00
   4.016068E+07   4.093782E+03   1.102401E+00   0.000000E+00    7.278723E+00   1.226058E-03   2.057923E-02  -1.956230E+00  -5.007904E+00  -5.817383E+00  -6.628756E+00  -4.324932E+00  -6.267903E-02  -3.391953E+00
   4.017227E+07   4.094610E+03   1.103508E+00   0.000000E+00    7.280615E+00   1.223923E-03   2.080144E-02  -1.955853E+00  -5.006136E+00  -5.815283E+00  -6.626309E+00  -4.323587E+00  -6.376047E-02  -3.391045E+00
   4.018617E+07   4.095541E+03   1.104769E+00   0.000000E+00    7.282781E+00   1.221484E-03   2.105431E-02  -1.955392E+00  -5.004111E+00  -5.812885E+00  -6.623519E+00  -4.322037E+00  -6.494403E-02  -3.389984E+00
   4.020286E+07   4.096664E+03   1.106251E+00   0.000000E+00    7.285297E+00   1.218656E-03   2.135161E-02  -1.954926E+00  -5.001764E+00  -5.810089E+00  -6.620250E+00  -4.320262E+00  -6.644826E-02  -3.388799E+00
   4.021688E+07   4.097563E+03   1.107463E+00   0.000000E+00    7.287375E+00   1.216325E-03   2.159470E-02  -1.954489E+00  -4.999821E+00  -5.807786E+00  -6.617570E+00  -4.318774E+00  -6.759682E-02  -3.387783E+00
   4.022982E+07   4.098387E+03   1.108574E+00   0.000000E+00    7.289281E+00   1.214193E-03   2.181754E-02  -1.954087E+00  -4.998039E+00  -5.805675E+00  -6.615113E+00  -4.317410E+00  -6.864893E-02  -3.386850E+00
   4.024232E+07   4.099212E+03   1.109641E+00   0.000000E+00    7.291077E+00   1.212186E-03   2.203171E-02  -1.953790E+00  -4.996366E+00  -5.803674E+00  -6.612763E+00  -4.316155E+00  -6.979011E-02  -3.386027E+00
   4.025473E+07   4.099965E+03   1.110653E+00   0.000000E+00    7.292812E+00   1.210251E-03   2.223486E-02  -1.953428E+00  -4.994744E+00  -5.801751E+00  -6.610524E+00  -4.314914E+00  -7.075681E-02  -3.385179E+00
   4.026962E+07   4.100894E+03   1.111859E+00   0.000000E+00    7.294843E+00   1.207988E-03   2.247673E-02  -1.953082E+00  -4.992851E+00  -5.799489E+00  -6.607870E+00  -4.313490E+00  -7.203192E-02  -3.384240E+00
   4.028748E+07   4.101947E+03   1.113277E+00   0.000000E+00    7.297277E+00   1.205283E-03   2.276132E-02  -1.952561E+00  -4.990574E+00  -5.796792E+00  -6.604732E+00  -4.311742E+00  -7.336916E-02  -3.383041E+00
   4.030267E+07   4.102889E+03   1.114523E+00   0.000000E+00    7.299395E+00   1.202934E-03   2.301121E-02  -1.952152E+00  -4.988596E+00  -5.794440E+00  -6.601983E+00  -4.310237E+00  -7.461339E-02  -3.382028E+00
   4.031675E+07   4.103841E+03   1.115735E+00   0.000000E+00    7.301420E+00   1.200693E-03   2.325445E-02  -1.951848E+00  -4.986714E+00  -5.792179E+00  -6.599320E+00  -4.308832E+00  -7.596327E-02  -3.381118E+00
   4.033036E+07   4.104709E+03   1.116894E+00   0.000000E+00    7.303401E+00   1.198505E-03   2.348700E-02  -1.951439E+00  -4.984861E+00  -5.789982E+00  -6.596759E+00  -4.307414E+00  -7.708213E-02  -3.380151E+00
   4.034382E+07   4.105532E+03   1.118010E+00   0.000000E+00    7.305322E+00   1.196386E-03   2.371088E-02  -1.951009E+00  -4.983062E+00  -5.787857E+00  -6.594289E+00  -4.306025E+00  -7.810704E-02  -3.379189E+00
   4.035997E+07   4.106477E+03   1.119283E+00   0.000000E+00    7.307508E+00   1.193979E-03   2.396633E-02  -1.950531E+00  -4.981015E+00  -5.785436E+00  -6.591472E+00  -4.304448E+00  -7.929621E-02  -3.378102E+00
   4.037935E+07   4.107578E+03   1.120700E+00   0.000000E+00    7.309887E+00   1.191366E-03   2.425057E-02  -1.950135E+00  -4.978798E+00  -5.782784E+00  -6.588356E+00  -4.302779E+00  -8.081840E-02  -3.377004E+00
   4.039574E+07   4.108411E+03   1.121802E+00   0.000000E+00    7.311763E+00   1.189309E-03   2.447169E-02  -1.949760E+00  -4.977044E+00  -5.780701E+00  -6.585923E+00  -4.301439E+00  -8.190674E-02  -3.376095E+00
   4.041092E+07   4.109169E+03   1.122769E+00   0.000000E+00    7.313381E+00   1.187538E-03   2.466583E-02  -1.949505E+00  -4.975538E+00  -5.778894E+00  -6.583797E+00  -4.300308E+00  -8.296931E-02  -3.375356E+00
   4.042560E+07   4.109828E+03   1.123632E+00   0.000000E+00    7.314843E+00   1.185940E-03   2.483896E-02  -1.949227E+00  -4.974172E+00  -5.777269E+00  -6.581895E+00  -4.299269E+00  -8.384578E-02  -3.374656E+00
   4.044013E+07   4.110547E+03   1.124482E+00   0.000000E+00    7.316210E+00   1.184448E-03   2.500965E-02  -1.949146E+00  -4.972911E+00  -5.775725E+00  -6.580045E+00  -4.298366E+00  -8.498990E-02  -3.374124E+00
   4.045756E+07   4.111276E+03   1.125431E+00   0.000000E+00    7.317815E+00   1.182699E-03   2.520012E-02  -1.948849E+00  -4.971413E+00  -5.773939E+00  -6.577953E+00  -4.297227E+00  -8.596741E-02  -3.373361E+00
   4.047848E+07   4.112140E+03   1.126561E+00   0.000000E+00    7.319727E+00   1.180617E-03   2.542679E-02  -1.948487E+00  -4.969627E+00  -5.771813E+00  -6.575463E+00  -4.295866E+00  -8.711888E-02  -3.372445E+00
   4.049624E+07   4.112921E+03   1.127589E+00   0.000000E+00    7.321475E+00   1.178719E-03   2.563312E-02  -1.948141E+00  -4.967993E+00  -5.769872E+00  -6.573195E+00  -4.294617E+00  -8.814318E-02  -3.371598E+00
   4.051266E+07   4.113677E+03   1.128590E+00   0.000000E+00    7.323180E+00   1.176869E-03   2.583386E-02  -1.947790E+00  -4.966398E+00  -5.767979E+00  -6.570986E+00  -4.293392E+00  -8.912041E-02  -3.370762E+00
   4.052855E+07   4.114513E+03   1.129604E+00   0.000000E+00    7.324836E+00   1.175076E-03   2.603756E-02  -1.947623E+00  -4.964864E+00  -5.766117E+00  -6.568769E+00  -4.292269E+00  -9.038811E-02  -3.370068E+00
   4.054431E+07   4.115224E+03   1.130553E+00   0.000000E+00    7.326460E+00   1.173319E-03   2.622798E-02  -1.947271E+00  -4.963343E+00  -5.764317E+00  -6.566672E+00  -4.291096E+00  -9.128848E-02  -3.369259E+00
   4.056323E+07   4.116037E+03   1.131627E+00   0.000000E+00    7.328288E+00   1.171345E-03   2.644350E-02  -1.946897E+00  -4.961632E+00  -5.762287E+00  -6.564301E+00  -4.289782E+00  -9.234295E-02  -3.368362E+00
   4.058592E+07   4.116952E+03   1.132829E+00   0.000000E+00    7.330328E+00   1.169146E-03   2.668452E-02  -1.946490E+00  -4.959724E+00  -5.760021E+00  -6.561651E+00  -4.288320E+00  -9.354003E-02  -3.367368E+00
   4.060502E+07   4.117802E+03   1.133902E+00   0.000000E+00    7.332117E+00   1.167221E-03   2.690001E-02  -1.946213E+00  -4.958058E+00  -5.758021E+00  -6.559294E+00  -4.287068E+00  -9.473850E-02  -3.366551E+00
   4.062262E+07   4.118563E+03   1.134909E+00   0.000000E+00    7.333834E+00   1.165377E-03   2.710208E-02  -1.945854E+00  -4.956451E+00  -5.756116E+00  -6.557071E+00  -4.285831E+00  -9.571692E-02  -3.365702E+00
   4.063958E+07   4.119304E+03   1.135892E+00   0.000000E+00    7.335511E+00   1.163579E-03   2.729921E-02  -1.945497E+00  -4.954880E+00  -5.754256E+00  -6.554901E+00  -4.284619E+00  -9.666254E-02  -3.364869E+00
   4.065636E+07   4.120032E+03   1.136857E+00   0.000000E+00    7.337159E+00   1.161814E-03   2.749295E-02  -1.945145E+00  -4.953337E+00  -5.752428E+00  -6.552768E+00  -4.283428E+00  -9.759108E-02  -3.364048E+00
   4.067650E+07   4.120859E+03   1.137957E+00   0.000000E+00    7.339038E+00   1.159805E-03   2.771354E-02  -1.944737E+00  -4.951576E+00  -5.750344E+00  -6.550339E+00  -4.282066E+00  -9.863850E-02  -3.363108E+00
   4.070067E+07   4.121792E+03   1.139192E+00   0.000000E+00    7.341144E+00   1.157557E-03   2.796133E-02  -1.944288E+00  -4.949603E+00  -5.748007E+00  -6.547612E+00  -4.280544E+00  -9.983086E-02  -3.362060E+00
   4.072102E+07   4.122728E+03   1.140337E+00   0.000000E+00    7.343022E+00   1.155557E-03   2.819119E-02  -1.944064E+00  -4.947859E+00  -5.745899E+00  -6.545108E+00  -4.279252E+00  -1.012192E-01  -3.361245E+00
   4.073980E+07   4.123526E+03   1.141408E+00   0.000000E+00    7.344860E+00   1.153602E-03   2.840607E-02  -1.943644E+00  -4.946135E+00  -5.743863E+00  -6.542740E+00  -4.277911E+00  -1.022079E-01  -3.360309E+00
   4.075794E+07   4.124376E+03   1.142488E+00   0.000000E+00    7.346667E+00   1.151683E-03   2.862284E-02  -1.943339E+00  -4.944449E+00  -5.741846E+00  -6.540366E+00  -4.276634E+00  -1.033822E-01  -3.359463E+00
   4.077586E+07   4.125234E+03   1.143571E+00   0.000000E+00    7.348473E+00   1.149769E-03   2.883926E-02  -1.943047E+00  -4.942765E+00  -5.739829E+00  -6.537988E+00  -4.275362E+00  -1.045804E-01  -3.358626E+00
   4.079736E+07   4.126143E+03   1.144790E+00   0.000000E+00    7.350564E+00   1.147557E-03   2.908015E-02  -1.942566E+00  -4.940803E+00  -5.737513E+00  -6.535293E+00  -4.273834E+00  -1.057050E-01  -3.357558E+00
   4.082315E+07   4.127262E+03   1.146213E+00   0.000000E+00    7.352947E+00   1.145041E-03   2.936142E-02  -1.942155E+00  -4.938578E+00  -5.734854E+00  -6.532165E+00  -4.272145E+00  -1.072423E-01  -3.356434E+00
   4.084482E+07   4.128215E+03   1.147496E+00   0.000000E+00    7.355154E+00   1.142717E-03   2.961515E-02  -1.941633E+00  -4.936506E+00  -5.732412E+00  -6.529326E+00  -4.270526E+00  -1.084053E-01  -3.355297E+00
   4.086477E+07   4.129178E+03   1.148779E+00   0.000000E+00    7.357351E+00   1.140406E-03   2.986905E-02  -1.941135E+00  -4.934444E+00  -5.729976E+00  -6.526489E+00  -4.268922E+00  -1.096059E-01  -3.354179E+00
   4.088404E+07   4.130122E+03   1.150071E+00   0.000000E+00    7.359591E+00   1.138056E-03   3.012476E-02  -1.940560E+00  -4.932336E+00  -5.727503E+00  -6.523625E+00  -4.267260E+00  -1.107080E-01  -3.352993E+00
   4.090306E+07   4.131156E+03   1.151425E+00   0.000000E+00    7.361891E+00   1.135648E-03   3.039270E-02  -1.940079E+00  -4.930181E+00  -5.724948E+00  -6.520638E+00  -4.265595E+00  -1.120426E-01  -3.351848E+00
   4.092202E+07   4.132142E+03   1.152794E+00   0.000000E+00    7.364279E+00   1.133152E-03   3.066381E-02  -1.939430E+00  -4.927930E+00  -5.722315E+00  -6.517598E+00  -4.263809E+00  -1.131526E-01  -3.350558E+00
   4.094478E+07   4.133326E+03   1.154423E+00   0.000000E+00    7.367110E+00   1.130202E-03   3.098643E-02  -1.938684E+00  -4.925265E+00  -5.719192E+00  -6.513984E+00  -4.261700E+00  -1.145144E-01  -3.349044E+00
   4.097210E+07   4.134708E+03   1.156325E+00   0.000000E+00    7.370414E+00   1.126768E-03   3.136311E-02  -1.937810E+00  -4.922152E+00  -5.715546E+00  -6.509765E+00  -4.259237E+00  -1.161011E-01  -3.347273E+00
   4.099512E+07   4.136060E+03   1.158077E+00   0.000000E+00    7.373377E+00   1.123697E-03   3.171017E-02  -1.937210E+00  -4.919377E+00  -5.712249E+00  -6.505905E+00  -4.257096E+00  -1.178707E-01  -3.345809E+00
   4.101633E+07   4.137217E+03   1.159689E+00   0.000000E+00    7.376196E+00   1.120783E-03   3.202981E-02  -1.936423E+00  -4.916718E+00  -5.709144E+00  -6.502322E+00  -4.254977E+00  -1.191515E-01  -3.344268E+00
   4.103681E+07   4.138409E+03   1.161258E+00   0.000000E+00    7.378869E+00   1.118027E-03   3.234073E-02  -1.935830E+00  -4.914209E+00  -5.706177E+00  -6.498859E+00  -4.253024E+00  -1.206571E-01  -3.342910E+00
   4.105701E+07   4.139480E+03   1.162737E+00   0.000000E+00    7.381446E+00   1.115377E-03   3.263411E-02  -1.935127E+00  -4.911779E+00  -5.703335E+00  -6.495575E+00  -4.251092E+00  -1.218648E-01  -3.341512E+00
   4.108125E+07   4.140668E+03   1.164372E+00   0.000000E+00    7.384290E+00   1.112459E-03   3.295846E-02  -1.934359E+00  -4.909098E+00  -5.700198E+00  -6.491947E+00  -4.248962E+00  -1.232153E-01  -3.339974E+00
   4.111034E+07   4.142182E+03   1.166256E+00   0.000000E+00    7.387415E+00   1.109262E-03   3.333202E-02  -1.933860E+00  -4.906182E+00  -5.696700E+00  -6.487815E+00  -4.246750E+00  -1.253465E-01  -3.338513E+00
   4.113484E+07   4.143370E+03   1.167894E+00   0.000000E+00    7.390266E+00   1.106353E-03   3.365705E-02  -1.933079E+00  -4.903492E+00  -5.693555E+00  -6.484180E+00  -4.244609E+00  -1.266865E-01  -3.336962E+00
   4.115742E+07   4.144531E+03   1.169498E+00   0.000000E+00    7.393062E+00   1.103507E-03   3.397543E-02  -1.932304E+00  -4.900854E+00  -5.690472E+00  -6.480619E+00  -4.242505E+00  -1.279851E-01  -3.335433E+00
   4.117927E+07   4.145759E+03   1.171141E+00   0.000000E+00    7.395884E+00   1.100643E-03   3.430149E-02  -1.931614E+00  -4.898199E+00  -5.687347E+00  -6.476985E+00  -4.240415E+00  -1.294714E-01  -3.333952E+00
   4.120090E+07   4.147052E+03   1.172843E+00   0.000000E+00    7.398788E+00   1.097703E-03   3.463941E-02  -1.930947E+00  -4.895470E+00  -5.684124E+00  -6.473226E+00  -4.238280E+00  -1.310852E-01  -3.332454E+00
   4.122686E+07   4.148527E+03   1.174849E+00   0.000000E+00    7.402262E+00   1.094196E-03   3.503791E-02  -1.930029E+00  -4.892195E+00  -5.680285E+00  -6.468778E+00  -4.235680E+00  -1.327945E-01  -3.330582E+00
   4.125800E+07   4.150215E+03   1.177212E+00   0.000000E+00    7.406405E+00   1.090029E-03   3.550730E-02  -1.928812E+00  -4.888279E+00  -5.675724E+00  -6.463524E+00  -4.232532E+00  -1.346081E-01  -3.328266E+00
   4.128422E+07   4.151912E+03   1.179460E+00   0.000000E+00    7.410252E+00   1.086173E-03   3.595392E-02  -1.927890E+00  -4.884659E+00  -5.671458E+00  -6.458556E+00  -4.229685E+00  -1.366913E-01  -3.326253E+00
   4.130837E+07   4.153559E+03   1.181645E+00   0.000000E+00    7.413995E+00   1.082435E-03   3.638819E-02  -1.926982E+00  -4.881136E+00  -5.667307E+00  -6.453725E+00  -4.226910E+00  -1.387030E-01  -3.324286E+00
   4.133165E+07   4.155198E+03   1.183791E+00   0.000000E+00    7.417649E+00   1.078799E-03   3.681468E-02  -1.926142E+00  -4.877701E+00  -5.663249E+00  -6.448988E+00  -4.224217E+00  -1.407608E-01  -3.322396E+00
   4.135464E+07   4.156658E+03   1.185834E+00   0.000000E+00    7.421233E+00   1.075243E-03   3.722093E-02  -1.925072E+00  -4.874310E+00  -5.659303E+00  -6.444444E+00  -4.221483E+00  -1.423166E-01  -3.320375E+00
   4.138222E+07   4.158305E+03   1.188133E+00   0.000000E+00    7.425265E+00   1.071258E-03   3.767833E-02  -1.923871E+00  -4.870496E+00  -5.654863E+00  -6.439330E+00  -4.218408E+00  -1.440799E-01  -3.318104E+00
   4.141532E+07   4.160207E+03   1.190722E+00   0.000000E+00    7.429754E+00   1.066838E-03   3.819331E-02  -1.922641E+00  -4.866257E+00  -5.649904E+00  -6.433588E+00  -4.215022E+00  -1.462525E-01  -3.315644E+00
   4.144317E+07   4.161864E+03   1.193036E+00   0.000000E+00    7.433810E+00   1.062860E-03   3.865361E-02  -1.921423E+00  -4.862418E+00  -5.645436E+00  -6.428443E+00  -4.211921E+00  -1.480201E-01  -3.313348E+00
   4.146885E+07   4.163712E+03   1.195362E+00   0.000000E+00    7.437699E+00   1.059059E-03   3.911635E-02  -1.920674E+00  -4.858771E+00  -5.641091E+00  -6.423331E+00  -4.209101E+00  -1.505196E-01  -3.311425E+00
   4.149368E+07   4.165347E+03   1.197608E+00   0.000000E+00    7.441613E+00   1.055248E-03   3.956353E-02  -1.919548E+00  -4.855070E+00  -5.636771E+00  -6.418342E+00  -4.206124E+00  -1.523315E-01  -3.309239E+00
   4.151830E+07   4.166954E+03   1.199862E+00   0.000000E+00    7.445575E+00   1.051405E-03   4.001228E-02  -1.918326E+00  -4.851315E+00  -5.632410E+00  -6.413326E+00  -4.203081E+00  -1.540161E-01  -3.306972E+00
   4.154785E+07   4.168856E+03   1.202529E+00   0.000000E+00    7.450262E+00   1.046876E-03   4.054328E-02  -1.916879E+00  -4.846874E+00  -5.627251E+00  -6.407391E+00  -4.199478E+00  -1.560118E-01  -3.304287E+00
   4.158330E+07   4.171237E+03   1.205748E+00   0.000000E+00    7.455834E+00   1.041517E-03   4.118451E-02  -1.915343E+00  -4.841608E+00  -5.621087E+00  -6.400253E+00  -4.195259E+00  -1.587518E-01  -3.301214E+00
   4.161325E+07   4.173613E+03   1.208831E+00   0.000000E+00    7.461071E+00   1.036505E-03   4.179852E-02  -1.914113E+00  -4.836676E+00  -5.615261E+00  -6.393449E+00  -4.191370E+00  -1.617501E-01  -3.298464E+00
   4.164091E+07   4.175702E+03   1.211767E+00   0.000000E+00    7.466240E+00   1.031583E-03   4.238353E-02  -1.912479E+00  -4.831773E+00  -5.609572E+00  -6.386911E+00  -4.187376E+00  -1.639154E-01  -3.295471E+00
   4.166763E+07   4.177855E+03   1.214708E+00   0.000000E+00    7.471356E+00   1.026733E-03   4.296964E-02  -1.910993E+00  -4.826929E+00  -5.603920E+00  -6.380382E+00  -4.183469E+00  -1.663210E-01  -3.292592E+00
   4.169411E+07   4.180094E+03   1.217690E+00   0.000000E+00    7.476486E+00   1.021894E-03   4.356393E-02  -1.909623E+00  -4.822082E+00  -5.598233E+00  -6.373779E+00  -4.179593E+00  -1.689789E-01  -3.289782E+00
   4.172588E+07   4.182613E+03   1.221104E+00   0.000000E+00    7.482406E+00   1.016337E-03   4.424449E-02  -1.907930E+00  -4.816478E+00  -5.591685E+00  -6.366205E+00  -4.175076E+00  -1.718448E-01  -3.286463E+00
   4.176401E+07   4.185398E+03   1.224979E+00   0.000000E+00    7.489205E+00   1.009992E-03   4.501723E-02  -1.905799E+00  -4.810025E+00  -5.584189E+00  -6.357581E+00  -4.169818E+00  -1.747963E-01  -3.282524E+00
   4.179619E+07   4.188260E+03   1.228636E+00   0.000000E+00    7.495380E+00   1.004264E-03   4.574643E-02  -1.904384E+00  -4.804207E+00  -5.577301E+00  -6.349520E+00  -4.165228E+00  -1.785100E-01  -3.279285E+00
   4.182592E+07   4.190710E+03   1.232047E+00   0.000000E+00    7.501369E+00   9.987403E-04   4.642687E-02  -1.902486E+00  -4.798520E+00  -5.570698E+00  -6.341927E+00  -4.160584E+00  -1.811040E-01  -3.275795E+00
   4.185467E+07   4.193446E+03   1.235524E+00   0.000000E+00    7.507228E+00   9.933652E-04   4.712040E-02  -1.901154E+00  -4.792998E+00  -5.564155E+00  -6.334265E+00  -4.156225E+00  -1.846890E-01  -3.272721E+00
   4.188313E+07   4.195896E+03   1.238903E+00   0.000000E+00    7.513139E+00   9.879712E-04   4.779469E-02  -1.899310E+00  -4.787384E+00  -5.557628E+00  -6.326749E+00  -4.151646E+00  -1.873459E-01  -3.269289E+00
   4.191728E+07   4.198745E+03   1.242820E+00   0.000000E+00    7.519986E+00   9.817603E-04   4.857660E-02  -1.897182E+00  -4.780881E+00  -5.550064E+00  -6.318036E+00  -4.146342E+00  -1.904586E-01  -3.265315E+00
   4.195826E+07   4.202446E+03   1.247540E+00   0.000000E+00    7.527959E+00   9.745777E-04   4.951861E-02  -1.895292E+00  -4.773356E+00  -5.541161E+00  -6.307627E+00  -4.140371E+00  -1.952798E-01  -3.261066E+00
   4.199291E+07   4.205468E+03   1.251675E+00   0.000000E+00    7.535174E+00   9.681222E-04   4.967414E-02  -1.893052E+00  -4.766501E+00  -5.533182E+00  -6.298432E+00  -4.134773E+00  -1.986263E-01  -3.256870E+00
   4.202499E+07   4.208548E+03   1.255745E+00   0.000000E+00    7.542167E+00   9.619071E-04   4.885910E-02  -1.891108E+00  -4.759874E+00  -5.525410E+00  -6.289416E+00  -4.129426E+00  -2.023478E-01  -3.252946E+00
   4.205616E+07   4.211492E+03   1.259742E+00   0.000000E+00    7.549121E+00   9.557663E-04   4.805872E-02  -1.888975E+00  -4.753266E+00  -5.517709E+00  -6.280534E+00  -4.124034E+00  -2.056805E-01  -3.248910E+00
   4.208717E+07   4.214731E+03   1.263856E+00   0.000000E+00    7.556065E+00   9.496728E-04   4.723484E-02  -1.887299E+00  -4.746702E+00  -5.509943E+00  -6.271458E+00  -4.118805E+00  -2.099458E-01  -3.245169E+00
   4.212438E+07   4.218192E+03   1.268529E+00   0.000000E+00    7.564180E+00   9.426011E-04   4.629916E-02  -1.884820E+00  -4.738988E+00  -5.500945E+00  -6.261076E+00  -4.112507E+00  -2.139260E-01  -3.240454E+00
   4.216904E+07   4.222437E+03   1.274063E+00   0.000000E+00    7.573641E+00   9.344230E-04   4.519121E-02  -1.882236E+00  -4.730016E+00  -5.490399E+00  -6.248826E+00  -4.105266E+00  -2.192341E-01  -3.235146E+00
   4.220684E+07   4.226102E+03   1.278985E+00   0.000000E+00    7.582173E+00   9.271094E-04   4.420593E-02  -1.879637E+00  -4.721902E+00  -5.480926E+00  -6.237893E+00  -4.098635E+00  -2.235229E-01  -3.230179E+00
   4.224183E+07   4.230038E+03   1.283813E+00   0.000000E+00    7.590194E+00   9.202854E-04   4.323947E-02  -1.877929E+00  -4.714329E+00  -5.471896E+00  -6.227277E+00  -4.092652E+00  -2.290964E-01  -3.225975E+00
   4.227576E+07   4.233690E+03   1.288468E+00   0.000000E+00    7.598076E+00   9.136286E-04   4.230778E-02  -1.875904E+00  -4.706858E+00  -5.463071E+00  -6.216993E+00  -4.086647E+00  -2.339132E-01  -3.221613E+00
   4.230950E+07   4.237286E+03   1.293053E+00   0.000000E+00    7.605842E+00   9.071170E-04   4.139037E-02  -1.873889E+00  -4.699493E+00  -5.454373E+00  -6.206862E+00  -4.080718E+00  -2.386606E-01  -3.217297E+00
   4.234999E+07   4.241300E+03   1.298275E+00   0.000000E+00    7.614775E+00   8.996842E-04   4.034550E-02  -1.871366E+00  -4.691002E+00  -5.444395E+00  -6.195293E+00  -4.073822E+00  -2.437512E-01  -3.212193E+00
   4.239858E+07   4.246012E+03   1.304306E+00   0.000000E+00    7.625016E+00   8.912376E-04   3.913895E-02  -1.868620E+00  -4.681276E+00  -5.432922E+00  -6.181953E+00  -4.065957E+00  -2.499533E-01  -3.206425E+00
   4.243984E+07   4.250381E+03   1.309723E+00   0.000000E+00    7.634079E+00   8.838295E-04   3.805546E-02  -1.866469E+00  -4.672688E+00  -5.422713E+00  -6.170011E+00  -4.059086E+00  -2.560811E-01  -3.201487E+00
   4.247813E+07   4.254567E+03   1.314875E+00   0.000000E+00    7.642670E+00   8.768633E-04   3.702522E-02  -1.864455E+00  -4.664550E+00  -5.413024E+00  -6.158662E+00  -4.052578E+00  -2.619195E-01  -3.196821E+00
   4.251534E+07   4.258830E+03   1.319932E+00   0.000000E+00    7.650954E+00   8.701987E-04   3.601408E-02  -1.862795E+00  -4.656731E+00  -5.403632E+00  -6.147567E+00  -4.046402E+00  -2.680545E-01  -3.192506E+00
   4.255999E+07   4.263394E+03   1.325649E+00   0.000000E+00    7.660584E+00   8.625144E-04   3.487140E-02  -1.860219E+00  -4.647596E+00  -5.392817E+00  -6.134942E+00  -4.039001E+00  -2.737684E-01  -3.187084E+00
   4.261357E+07   4.268903E+03   1.332269E+00   0.000000E+00    7.671515E+00   8.538742E-04   3.354873E-02  -1.857697E+00  -4.637266E+00  -5.380467E+00  -6.120392E+00  -4.030738E+00  -2.809667E-01  -3.181190E+00
   4.265886E+07   4.273975E+03   1.338126E+00   0.000000E+00    7.680993E+00   8.464533E-04   3.237900E-02  -1.855865E+00  -4.628346E+00  -5.369694E+00  -6.107579E+00  -4.023696E+00  -2.878334E-01  -3.176311E+00
   4.270081E+07   4.278613E+03   1.343539E+00   0.000000E+00    7.689812E+00   8.396057E-04   3.129822E-02  -1.853978E+00  -4.620036E+00  -5.359695E+00  -6.095717E+00  -4.017079E+00  -2.937770E-01  -3.171658E+00
   4.274155E+07   4.283119E+03   1.348825E+00   0.000000E+00    7.698453E+00   8.329499E-04   3.024330E-02  -1.852018E+00  -4.611890E+00  -5.349913E+00  -6.084125E+00  -4.010557E+00  -2.993125E-01  -3.167031E+00
   4.278204E+07   4.287685E+03   1.354016E+00   0.000000E+00    7.706800E+00   8.265708E-04   2.920797E-02  -1.850375E+00  -4.604045E+00  -5.340417E+00  -6.072785E+00  -4.004342E+00  -3.051026E-01  -3.162722E+00
